0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label,person
-631.4620361328125,41.80495834350586,-48.597084045410156,39.221107482910156,-21.693294525146484,4.966972827911377,-31.19152069091797,1.1122503280639648,-5.711636066436768,-10.320302963256836,-0.1775510013103485,-11.618739128112793,0.7220506072044373,-10.763854026794434,0.32436367869377136,-13.201672554016113,-1.2814784049987793,-4.8456645011901855,-5.694339752197266,1.1501386165618896,-6.632798194885254,1.3945335149765015,-6.477036476135254,3.7657504081726074,-4.25544548034668,-3.465015411376953,-1.0456733703613281,-4.338717460632324,-2.372758150100708,-3.582960367202759,1.0332714319229126,-3.4920170307159424,5.055624961853027,0.10951150953769684,2.1526999473571777,2.229905128479004,-0.6192238330841064,3.353884696960449,0.03566618636250496,3.4833321571350098,0,AdriaM
-304.44833987874296,1.9224626495625727,-2.887373551990849,2.4097323002188404,1.176612780479454,-2.9617524090629344,-4.731199693429889,-0.36045959550889783,0.49411027217590364,-0.845531508105809,0.3011552067231667,-0.8330321459934147,-0.1241110099340175,0.38244419980291366,-0.3867651992476836,-1.1798700867162013,-0.20995440622077755,-0.7699032317861757,-1.0313672849220539,-0.03631782298704854,-0.10640835505899413,-0.3088278055003303,0.19877714123612375,0.8420803812815694,-0.7437934631927056,-1.3360435329050242,-0.6488604854757648,-2.407610341863541,-2.243214501354469,-0.5281449674542166,0.09836848184405778,0.33006820998545333,1.6156773845454944,1.1206923716542536,0.7739549122305612,1.1178962717098961,0.3667809596415229,1.0309653342527039,1.373788916555099,0.3464819394280573,0,AdriaM
-658.86962890625,13.967740058898926,-31.145715713500977,25.410051345825195,-29.63919448852539,-8.898734092712402,-24.405963897705078,11.269990921020508,-22.27387046813965,3.763728618621826,-16.737346649169922,0.774466335773468,-13.256011009216309,-1.3001621961593628,-11.404180526733398,3.870967388153076,-8.585982322692871,1.7004655599594116,-4.413179874420166,-1.4733480215072632,-2.8116977214813232,-3.8093838691711426,-4.223937034606934,-4.619476795196533,3.0903773307800293,-3.300793409347534,6.015567302703857,1.4537599086761475,4.141944408416748,0.3315267562866211,4.407210350036621,-1.811720848083496,6.118605136871338,-2.891819477081299,3.315446615219116,-2.0856001377105713,1.6666353940963745,-1.386017918586731,-0.8318334221839905,-3.4217379093170166,0,AdriaM
-649.4672241210938,37.57704162597656,-47.58615493774414,36.79283905029297,-20.519058227539062,1.9882231950759888,-30.46695327758789,0.18223077058792114,-5.2993855476379395,-10.060684204101562,-0.11877784878015518,-10.972456932067871,0.14630432426929474,-9.90465259552002,-0.11571768671274185,-12.689582824707031,-1.5402913093566895,-4.521749019622803,-5.509044647216797,0.6767787933349609,-7.062947750091553,0.7947238087654114,-5.870665073394775,3.5906665325164795,-4.353041648864746,-4.045077323913574,-0.66693115234375,-4.693823337554932,-3.0880417823791504,-3.2937920093536377,0.6072480082511902,-3.539654493331909,4.749851226806641,0.2800249755382538,2.1891465187072754,2.466010570526123,-0.5714799165725708,3.7855224609375,0.7283309102058411,3.3169431686401367,0,AdriaM
-597.938720703125,70.4027328491211,-41.60663604736328,37.57173538208008,-19.289710998535156,8.561612129211426,-29.224464416503906,3.8585805892944336,-4.133569717407227,-8.029519081115723,0.5624118447303772,-10.105375289916992,0.9101591110229492,-10.590805053710938,-0.2900402247905731,-13.354734420776367,-1.0162711143493652,-4.945450305938721,-5.873705863952637,0.44305679202079773,-7.284071445465088,-1.5759860277175903,-9.751781463623047,1.8496294021606445,-3.846980571746826,-3.287353992462158,-1.9461511373519897,-5.550333499908447,-4.214874744415283,-5.27919864654541,-1.2910664081573486,-5.222387313842773,3.502347707748413,0.20964795351028442,2.686992883682251,2.235713243484497,-0.7069321870803833,3.1079533100128174,-0.1127547025680542,2.8913159370422363,0,AdriaM
-607.3323364257812,67.07106018066406,-39.26355743408203,39.781558990478516,-20.310291290283203,8.797078132629395,-28.33073616027832,2.760408401489258,-3.505707263946533,-6.887732028961182,2.4480533599853516,-10.813526153564453,0.6702839732170105,-10.281333923339844,1.5438549518585205,-11.25855827331543,1.5223015546798706,-2.2530157566070557,-4.210436820983887,1.100545048713684,-6.997882843017578,1.33109712600708,-6.333480358123779,4.169918060302734,-3.9850502014160156,-3.5097877979278564,-1.7386674880981445,-5.515115261077881,-3.4107353687286377,-3.933786153793335,0.9894611239433289,-3.6546311378479004,4.9894700050354,0.8495707511901855,3.473325729370117,3.1418213844299316,-0.232188418507576,3.1454873085021973,-0.5481221079826355,2.6321027278900146,0,AdriaM
-605.3406372070312,64.95763397216797,-45.867008209228516,38.81730651855469,-16.41016387939453,9.530433654785156,-31.84198760986328,-0.16092552244663239,-2.8017032146453857,-5.548426151275635,1.8043742179870605,-11.8017578125,1.3583734035491943,-8.653583526611328,2.7090060710906982,-11.475508689880371,0.15611402690410614,-3.943798303604126,-5.468832492828369,2.288557291030884,-5.204751491546631,0.04828643798828125,-8.994709968566895,3.6524312496185303,-3.366910696029663,-3.8104920387268066,-2.0292372703552246,-5.266925811767578,-2.885683298110962,-3.484128952026367,0.636445164680481,-4.604095935821533,3.9601590633392334,-0.9621843695640564,0.9664754867553711,1.0760990381240845,-1.128600835800171,3.6207692623138428,0.1564451903104782,2.7047007083892822,0,AdriaM
-603.0892333984375,70.1393814086914,-39.357635498046875,42.11089324951172,-16.564821243286133,10.143316268920898,-28.233428955078125,3.429388999938965,-2.0959601402282715,-5.386723518371582,4.388232231140137,-8.495920181274414,3.155336380004883,-8.114781379699707,3.0757386684417725,-10.504514694213867,1.6906862258911133,-1.3739573955535889,-1.8377012014389038,4.79120397567749,-4.084157943725586,2.29203724861145,-7.022852420806885,2.590996742248535,-5.286580562591553,-4.149496078491211,-1.907633662223816,-6.1028900146484375,-4.717389106750488,-5.290460109710693,-0.20924976468086243,-5.318930625915527,3.2120840549468994,-0.9813202619552612,0.8084627389907837,0.298513799905777,-1.5086675882339478,3.9374797344207764,0.37267300486564636,2.250825881958008,0,AdriaM
-432.2703552246094,66.2529296875,-64.2339096069336,58.99039840698242,-46.73588562011719,34.33983612060547,-42.35496139526367,23.24361801147461,-16.189565658569336,5.790854454040527,-1.6158543825149536,-6.124147415161133,6.506256580352783,-11.632699966430664,12.068242073059082,-15.636926651000977,11.262735366821289,-11.360349655151367,6.181758880615234,-4.61224365234375,0.6928980350494385,0.4520447850227356,-4.045907497406006,6.747475624084473,-7.476175308227539,5.344074249267578,-8.012933731079102,3.6276519298553467,-7.995948314666748,2.7344064712524414,-1.9577364921569824,-0.03019379824399948,3.8175511360168457,-1.7488068342208862,5.860994815826416,-2.752878427505493,6.044250011444092,-2.7251248359680176,5.505378723144531,-1.1896988153457642,0,AdriaM
-261.99188232421875,2.8149306774139404,-3.7164437770843506,3.068110227584839,-1.5202962160110474,-0.33082786202430725,-5.387341499328613,1.1885195970535278,-2.734679698944092,1.1582989692687988,-1.669185996055603,1.4870818853378296,-2.1589620113372803,1.685386061668396,-2.854567289352417,0.37812942266464233,-2.6378159523010254,1.8104559183120728,-2.20706844329834,1.5983754396438599,-2.1527249813079834,1.561047077178955,-1.4333157539367676,2.95296311378479,-2.2606773376464844,0.812648355960846,-2.3537676334381104,0.5911222696304321,-3.300609827041626,1.1790566444396973,-1.6530367136001587,1.9899282455444336,-0.7781755924224854,2.850116014480591,-0.9760582447052002,2.0774662494659424,-1.476606845855713,1.6233412027359009,-0.7830762267112732,2.49951171875,0,AdriaM
